m_slr,m_ne,cross,error
482,165,1.885e-06,6.93e-09
482,191,1.871e-06,7.587e-09
482,208,1.874e-06,6.223e-09
482,221,1.872e-06,7.935e-09
482,249,1.861e-06,6.845e-09
482,58,1.886e-06,6.941e-09
482,63,1.892e-06,6.737e-09
482,65,1.894e-06,8.072e-09
482,66,1.898e-06,6.336e-09
482,69,1.887e-06,6.915e-09
482,80,1.895e-06,8.498e-09
482,94,1.896e-06,6.582e-09
483,12,1.887e-06,6.391e-09
483,135,1.876e-06,7.939e-09
483,14,1.882e-06,6.458e-09
483,151,1.869e-06,6.281e-09
483,153,1.871e-06,7.634e-09
483,170,1.86e-06,6.201e-09
483,183,1.869e-06,6.531e-09
483,186,1.872e-06,6.118e-09
483,193,1.861e-06,9.506e-09
483,196,1.855e-06,6.46e-09
483,208,1.862e-06,6.912e-09
483,217,1.846e-06,9.513e-09
483,238,1.839e-06,5.848e-09
483,245,1.848e-06,7.733e-09
483,249,1.843e-06,7.346e-09
483,28,1.868e-06,6.501e-09
483,68,1.871e-06,7.82e-09
483,93,1.865e-06,6.079e-09
483,95,1.879e-06,6.799e-09
484,101,1.867e-06,6.11e-09
484,105,1.85e-06,7.186e-09
484,130,1.861e-06,6.504e-09
484,134,1.854e-06,5.765e-09
484,139,1.857e-06,6.119e-09
484,152,1.859e-06,6.456e-09
484,161,1.847e-06,5.882e-09
484,179,1.858e-06,6.37e-09
484,198,1.841e-06,6.994e-09
484,227,1.84e-06,6.285e-09
484,229,1.84e-06,7.471e-09
484,26,1.846e-06,6.306e-09
484,49,1.86e-06,7.078e-09
484,55,1.86e-06,6.234e-09
484,95,1.862e-06,6.505e-09
485,131,1.836e-06,9.322e-09
485,140,1.839e-06,8.111e-09
485,164,1.829e-06,7.62e-09
485,174,1.834e-06,6.772e-09
485,179,1.841e-06,7.495e-09
485,199,1.831e-06,6.415e-09
485,208,1.827e-06,6.361e-09
485,229,1.822e-06,7.892e-09
485,247,1.805e-06,7.047e-09
485,40,1.847e-06,5.754e-09
485,52,1.84e-06,7.181e-09
485,54,1.849e-06,6.681e-09
485,56,1.84e-06,6.648e-09
485,58,1.851e-06,8.18e-09
485,83,1.843e-06,6.33e-09
485,9,1.839e-06,6.26e-09
485,93,1.849e-06,7.213e-09
486,130,1.818e-06,7.546e-09
486,141,1.816e-06,7.617e-09
486,159,1.814e-06,7.492e-09
486,16,1.822e-06,6.212e-09
486,169,1.813e-06,6.518e-09
486,175,1.812e-06,6.725e-09
486,23,1.84e-06,7.113e-09
486,28,1.833e-06,5.982e-09
486,33,1.832e-06,7.646e-09
486,42,1.833e-06,7.854e-09
486,46,1.815e-06,8.805e-09
486,48,1.832e-06,6.956e-09
486,5,1.827e-06,7.055e-09
486,85,1.827e-06,7.797e-09
487,102,1.808e-06,7.56e-09
487,12,1.808e-06,6.211e-09
487,125,1.817e-06,6.729e-09
487,134,1.802e-06,5.654e-09
487,16,1.803e-06,6.544e-09
487,160,1.799e-06,6.588e-09
487,162,1.803e-06,7.992e-09
487,170,1.801e-06,7.039e-09
487,183,1.797e-06,7.266e-09
487,201,1.791e-06,5.887e-09
487,203,1.804e-06,6.699e-09
487,228,1.801e-06,6.99e-09
487,237,1.788e-06,6.926e-09
487,7,1.81e-06,6.019e-09
487,82,1.817e-06,6.128e-09
487,84,1.814e-06,6.582e-09
488,113,1.799e-06,6.072e-09
488,118,1.788e-06,5.72e-09
488,120,1.799e-06,7.392e-09
488,133,1.796e-06,6.029e-09
488,137,1.799e-06,5.944e-09
488,144,1.793e-06,7.275e-09
488,149,1.791e-06,5.761e-09
488,157,1.792e-06,5.978e-09
488,186,1.787e-06,8.332e-09
488,190,1.778e-06,5.873e-09
488,213,1.769e-06,6.216e-09
488,227,1.769e-06,7.269e-09
488,238,1.774e-06,6.532e-09
488,24,1.799e-06,7.062e-09
488,27,1.812e-06,6.68e-09
488,40,1.795e-06,6.412e-09
488,53,1.787e-06,7.092e-09
488,67,1.792e-06,7.26e-09
488,68,1.804e-06,6.591e-09
488,93,1.797e-06,6.186e-09
489,130,1.775e-06,6.451e-09
489,141,1.77e-06,6.731e-09
489,145,1.77e-06,6.178e-09
489,147,1.774e-06,6.455e-09
489,16,1.784e-06,6.191e-09
489,162,1.764e-06,6.901e-09
489,236,1.753e-06,6.251e-09
489,237,1.761e-06,7.097e-09
489,244,1.744e-06,7.666e-09
489,62,1.786e-06,8.825e-09
489,85,1.785e-06,6.176e-09
490,1,1.759e-06,8.716e-09
490,108,1.763e-06,7.067e-09
490,109,1.763e-06,6.256e-09
490,114,1.761e-06,7.117e-09
490,128,1.753e-06,7.635e-09
490,14,1.765e-06,6.478e-09
490,166,1.755e-06,6.434e-09
490,175,1.748e-06,6.002e-09
490,191,1.75e-06,5.987e-09
490,192,1.751e-06,6.005e-09
490,197,1.755e-06,7.052e-09
490,210,1.751e-06,6.433e-09
490,213,1.751e-06,7.977e-09
490,215,1.761e-06,5.915e-09
490,39,1.766e-06,5.626e-09
490,48,1.761e-06,6.82e-09
490,58,1.765e-06,6.566e-09
490,63,1.758e-06,6.324e-09
490,67,1.752e-06,5.921e-09
491,1,1.762e-06,6.617e-09
491,113,1.745e-06,6.83e-09
491,119,1.747e-06,7.49e-09
491,122,1.749e-06,6.568e-09
491,133,1.75e-06,6.95e-09
491,138,1.738e-06,5.664e-09
491,139,1.738e-06,6.067e-09
491,146,1.741e-06,7.877e-09
491,153,1.742e-06,7.007e-09
491,154,1.745e-06,8.119e-09
491,163,1.747e-06,5.683e-09
491,185,1.731e-06,6.565e-09
491,19,1.753e-06,8.485e-09
491,201,1.727e-06,6.366e-09
491,216,1.738e-06,5.88e-09
491,227,1.727e-06,6.182e-09
491,27,1.748e-06,6.974e-09
491,32,1.763e-06,7.947e-09
491,38,1.754e-06,5.823e-09
491,49,1.754e-06,6.998e-09
491,66,1.757e-06,6.149e-09
491,79,1.75e-06,6.358e-09
491,84,1.742e-06,6.674e-09
491,96,1.756e-06,7.119e-09
492,100,1.736e-06,6.119e-09
492,105,1.73e-06,6.559e-09
492,106,1.73e-06,5.55e-09
492,108,1.725e-06,5.55e-09
492,131,1.728e-06,6.761e-09
492,143,1.723e-06,7.326e-09
492,147,1.73e-06,6.519e-09
492,148,1.718e-06,7.446e-09
492,154,1.73e-06,6.956e-09
492,164,1.729e-06,6.481e-09
492,177,1.721e-06,7.97e-09
492,19,1.742e-06,5.988e-09
492,2,1.736e-06,3.679e-09
492,202,1.713e-06,6.811e-09
492,209,1.716e-06,6.74e-09
492,226,1.709e-06,2.59e-09
492,244,1.715e-06,6.67e-09
492,25,1.737e-06,6.46e-09
492,38,1.731e-06,7.678e-09
492,47,1.74e-06,7.233e-09
492,54,1.722e-06,7.26e-09
492,95,1.731e-06,6.437e-09
493,105,1.714e-06,5.164e-09
493,122,1.718e-06,6.106e-09
493,133,1.717e-06,6.221e-09
493,14,1.721e-06,6.372e-09
493,141,1.709e-06,6.65e-09
493,145,1.713e-06,5.574e-09
493,157,1.723e-06,6.605e-09
493,167,1.711e-06,5.795e-09
493,171,1.705e-06,5.312e-09
493,213,1.7e-06,5.578e-09
493,216,1.701e-06,5.44e-09
493,219,1.709e-06,7.832e-09
493,241,1.693e-06,5.681e-09
493,27,1.716e-06,5.403e-09
493,34,1.252e-06,4.002e-09
493,4,1.724e-06,5.978e-09
493,5,1.721e-06,6.004e-09
493,55,1.717e-06,6.219e-09
494,122,1.698e-06,7.669e-09
494,126,1.703e-06,7.098e-09
494,149,1.699e-06,6.059e-09
494,151,1.696e-06,5.78e-09
494,163,1.697e-06,5.437e-09
494,225,1.683e-06,8.332e-09
494,248,1.681e-06,5.873e-09
494,50,1.709e-06,5.429e-09
494,58,1.715e-06,6.118e-09
494,80,1.702e-06,6.851e-09
494,90,1.703e-06,7.424e-09
494,91,1.705e-06,6.961e-09
494,95,1.709e-06,6.083e-09
495,112,1.681e-06,5.83e-09
495,117,1.683e-06,7.371e-09
495,128,1.684e-06,6.13e-09
495,130,1.689e-06,5.632e-09
495,131,1.676e-06,7.026e-09
495,148,1.686e-06,6.128e-09
495,166,1.683e-06,5.75e-09
495,167,1.687e-06,6.976e-09
495,180,1.68e-06,5.743e-09
495,184,1.675e-06,6.003e-09
495,190,1.678e-06,6.045e-09
495,194,1.672e-06,6.901e-09
495,202,1.681e-06,7.309e-09
495,228,1.672e-06,5.718e-09
495,237,1.665e-06,6.254e-09
495,6,1.687e-06,5.687e-09
495,69,1.696e-06,5.593e-09
495,94,1.687e-06,6.384e-09
496,132,1.679e-06,5.539e-09
496,135,1.671e-06,6.471e-09
496,143,1.67e-06,5.348e-09
496,149,1.264e-05,3.831e-08
496,160,1.672e-06,6.022e-09
496,171,1.664e-06,6.252e-09
496,178,1.658e-06,6.716e-09
496,184,1.661e-06,5.257e-09
496,205,1.653e-06,5.919e-09
496,238,1.65e-06,6.165e-09
496,242,1.651e-06,6.06e-09
496,249,1.648e-06,7.34e-09
496,28,1.682e-06,6.387e-09
496,29,1.678e-06,5.402e-09
496,58,1.68e-06,5.894e-09
496,96,1.677e-06,6.707e-09
497,130,1.663e-06,5.662e-09
497,131,1.653e-06,6.303e-09
497,152,1.663e-06,5.943e-09
497,21,1.659e-06,7.53e-09
497,226,1.638e-06,5.846e-09
497,231,1.629e-06,5.539e-09
497,50,1.662e-06,5.502e-09
497,52,1.678e-06,6.759e-09
497,59,1.659e-06,5.586e-09
497,7,1.649e-06,5.981e-09
497,77,1.658e-06,5.688e-09
498,103,1.645e-06,6.035e-09
498,114,1.646e-06,6.147e-09
498,130,1.644e-06,5.18e-09
498,147,9.34e-07,3.103e-09
498,173,1.638e-06,5.466e-09
498,176,1.641e-06,5.496e-09
498,222,1.625e-06,5.327e-09
498,238,1.627e-06,6.236e-09
498,247,1.623e-06,6.788e-09
498,27,1.639e-06,6.859e-09
498,33,1.658e-06,6.475e-09
498,87,1.65e-06,5.592e-09
498,99,1.647e-06,5.633e-09
499,102,1.633e-06,5.272e-09
499,103,1.63e-06,5.554e-09
499,109,1.633e-06,6.352e-09
499,115,1.626e-06,6.126e-09
499,135,1.626e-06,5.517e-09
499,151,1.633e-06,5.42e-09
499,163,1.621e-06,5.47e-09
499,203,1.618e-06,6.131e-09
499,211,1.614e-06,6.49e-09
499,216,1.614e-06,6.571e-09
499,236,1.608e-06,6.698e-09
499,27,1.627e-06,5.791e-09
499,37,1.637e-06,5.732e-09
499,38,1.624e-06,5.409e-09
499,41,1.635e-06,6.042e-09
499,5,1.63e-06,5.617e-09
499,57,1.639e-06,7.787e-09
499,7,1.637e-06,5.592e-09
499,85,1.632e-06,5.31e-09
499,90,1.631e-06,6.637e-09
500,103,1.609e-06,5.388e-09
500,105,1.62e-06,5.583e-09
500,107,8.602e-07,2.638e-09
500,108,1.613e-06,7.471e-09
500,130,1.617e-06,5.195e-09
500,142,1.619e-06,6.017e-09
500,145,1.605e-06,6.565e-09
500,167,1.615e-06,6.608e-09
500,175,1.602e-06,5.434e-09
500,186,1.604e-06,6.054e-09
500,210,1.603e-06,5.242e-09
500,212,1.593e-06,6.043e-09
500,238,1.596e-06,6.026e-09
500,247,1.596e-06,5.785e-09
500,36,1.621e-06,6.458e-09
500,43,1.617e-06,5.935e-09
500,55,1.626e-06,5.346e-09
500,57,1.613e-06,5.702e-09
500,7,1.61e-06,5.125e-09
500,74,1.617e-06,5.862e-09
500,85,1.611e-06,5.136e-09
501,1,1.602e-06,5.098e-09
501,100,1.604e-06,5.787e-09
501,12,1.618e-06,6.871e-09
501,121,1.595e-06,5.782e-09
501,133,1.607e-06,6.356e-09
501,135,1.604e-06,5.744e-09
501,138,1.605e-06,5.711e-09
501,140,1.601e-06,5.612e-09
501,157,1.591e-06,6.56e-09
501,177,1.594e-06,5.912e-09
501,20,1.602e-06,5.473e-09
501,208,1.591e-06,5.928e-09
501,21,1.602e-06,5.753e-09
501,44,1.611e-06,5.883e-09
501,53,1.605e-06,6.566e-09
501,78,1.611e-06,5.906e-09
501,79,1.605e-06,7.254e-09
501,95,1.606e-06,5.143e-09
502,115,1.586e-06,4.829e-09
502,118,1.58e-06,6.382e-09
502,143,1.587e-06,6.299e-09
502,161,1.589e-06,5.675e-09
502,188,1.583e-06,5.321e-09
502,207,1.577e-06,5.055e-09
502,234,1.566e-06,7.455e-09
502,37,1.586e-06,5.318e-09
502,39,1.588e-06,6.05e-09
502,41,1.591e-06,7.315e-09
502,52,1.6e-06,5.579e-09
502,55,1.595e-06,5.86e-09
502,59,1.597e-06,8.368e-09
502,63,1.592e-06,5.496e-09
502,74,1.583e-06,5.584e-09
502,85,1.591e-06,5.267e-09
502,89,1.593e-06,5.642e-09
502,92,1.594e-06,5.889e-09
502,93,1.58e-06,6.149e-09
503,108,1.575e-06,5.823e-09
503,132,1.567e-06,5.383e-09
503,140,1.569e-06,5.407e-09
503,144,1.581e-06,5.526e-09
503,156,1.583e-06,5.502e-09
503,161,1.578e-06,5.503e-09
503,169,1.568e-06,5.45e-09
503,188,1.566e-06,5.142e-09
503,225,1.554e-06,5.812e-09
503,245,1.552e-06,5.335e-09
503,247,1.546e-06,5.14e-09
503,35,1.583e-06,5.761e-09
503,38,1.585e-06,5.438e-09
503,67,1.577e-06,5.012e-09
503,7,1.584e-06,5.491e-09
503,72,1.577e-06,3.769e-09
503,75,1.583e-06,5.471e-09
503,77,1.579e-06,4.785e-09
504,115,1.562e-06,5.812e-09
504,119,1.561e-06,6.402e-09
504,127,1.556e-06,5.086e-09
504,191,1.552e-06,6.038e-09
504,193,1.541e-06,5.721e-09
504,208,1.55e-06,5.236e-09
504,214,1.547e-06,5.523e-09
504,217,1.549e-06,5.45e-09
504,219,1.547e-06,5.439e-09
504,222,1.542e-06,6.431e-09
504,223,1.544e-06,4.936e-09
504,23,1.562e-06,5.224e-09
504,237,1.538e-06,6.63e-09
504,239,1.545e-06,5.978e-09
504,240,1.534e-06,5.369e-09
504,247,1.531e-06,5.024e-09
504,45,1.567e-06,5.886e-09
504,56,1.568e-06,5.132e-09
504,67,1.559e-06,5.303e-09
504,81,1.566e-06,5.105e-09
504,90,1.56e-06,5.369e-09
504,91,1.559e-06,4.874e-09
505,100,1.538e-06,4.876e-09
505,105,1.543e-06,6.544e-09
505,107,1.548e-06,5.808e-09
505,122,1.552e-06,5.132e-09
505,125,1.545e-06,5.858e-09
505,14,1.558e-06,6.716e-09
505,148,1.557e-06,6.448e-09
505,149,1.554e-06,6.625e-09
505,166,1.532e-06,6.344e-09
505,17,1.56e-06,5.339e-09
505,182,1.534e-06,5.329e-09
505,193,1.543e-06,5.736e-09
505,2,1.549e-06,5.07e-09
505,22,1.558e-06,5.876e-09
505,24,1.554e-06,4.949e-09
505,244,1.521e-06,6.365e-09
505,249,1.521e-06,5.389e-09
505,49,1.549e-06,5.545e-09
505,58,1.55e-06,6.006e-09
505,60,1.56e-06,5.513e-09
505,66,1.544e-06,6.65e-09
505,7,1.549e-06,4.983e-09
505,92,1.548e-06,7.252e-09
506,114,1.534e-06,5.848e-09
506,137,1.535e-06,7.537e-09
506,142,1.53e-06,5.864e-09
506,153,1.525e-06,5.92e-09
506,156,1.536e-06,6.552e-09
506,165,1.523e-06,5.186e-09
506,170,1.536e-06,5.066e-09
506,209,1.517e-06,5.1e-09
506,212,1.507e-06,7.074e-09
506,215,1.518e-06,5.123e-09
506,224,1.515e-06,6.285e-09
506,227,1.509e-06,4.677e-09
506,228,1.517e-06,5.402e-09
506,245,1.509e-06,6.42e-09
506,39,1.536e-06,6.657e-09
506,40,1.544e-06,6.015e-09
506,52,1.531e-06,6.371e-09
506,61,1.534e-06,5.439e-09
506,74,1.537e-06,5.311e-09
506,86,1.546e-06,5.664e-09
506,93,1.539e-06,6.056e-09
507,100,1.521e-06,6.31e-09
507,120,1.522e-06,5.152e-09
507,144,1.519e-06,5.035e-09
507,146,1.519e-06,4.997e-09
507,147,1.514e-06,5.681e-09
507,166,1.515e-06,5.561e-09
507,173,1.509e-06,6.312e-09
507,188,1.509e-06,5.534e-09
507,189,1.514e-06,5.283e-09
507,195,1.514e-06,4.85e-09
507,206,1.503e-06,5.047e-09
507,39,1.532e-06,6.082e-09
508,108,1.505e-06,4.798e-09
508,116,1.5e-06,5.311e-09
508,132,1.511e-06,4.901e-09
508,147,1.51e-06,6.37e-09
508,156,1.507e-06,5.419e-09
508,157,1.5e-06,5.563e-09
508,163,1.501e-06,5.546e-09
508,175,1.502e-06,5.437e-09
508,196,1.501e-06,4.903e-09
508,207,1.495e-06,5.646e-09
508,208,1.496e-06,4.975e-09
508,214,1.504e-06,6.316e-09
508,22,1.512e-06,4.956e-09
508,224,1.489e-06,5.557e-09
508,233,1.485e-06,4.743e-09
508,247,1.483e-06,4.669e-09
508,248,1.48e-06,6.322e-09
508,26,1.512e-06,5.835e-09
508,57,1.509e-06,5.769e-09
508,60,1.512e-06,4.757e-09
508,71,1.506e-06,7.099e-09
508,74,1.505e-06,5.268e-09
508,96,1.51e-06,4.79e-09
509,101,1.5e-06,7.07e-09
509,131,1.489e-06,6.015e-09
509,135,1.494e-06,5.599e-09
509,169,1.488e-06,6.282e-09
509,180,1.494e-06,5.046e-09
509,209,1.489e-06,4.698e-09
509,226,1.472e-06,5.491e-09
509,230,1.481e-06,5.476e-09
509,242,1.485e-06,5.381e-09
509,243,1.476e-06,4.813e-09
509,33,1.493e-06,5.792e-09
509,40,1.499e-06,4.889e-09
509,77,1.497e-06,6.327e-09
510,102,1.493e-06,4.957e-09
510,114,1.487e-06,6.122e-09
510,115,1.479e-06,6.001e-09
510,122,1.49e-06,5.222e-09
510,135,1.475e-06,4.463e-09
510,136,1.48e-06,5.031e-09
510,152,1.476e-06,5.575e-09
510,157,1.486e-06,4.775e-09
510,163,1.478e-06,4.752e-09
510,181,1.479e-06,5.011e-09
510,192,1.472e-06,4.648e-09
510,221,1.468e-06,5.559e-09
510,230,1.463e-06,5.619e-09
510,234,1.469e-06,5.657e-09
510,243,1.464e-06,5.206e-09
510,56,1.482e-06,5.001e-09
510,6,1.495e-06,5.267e-09
510,60,1.484e-06,5.301e-09
510,61,1.486e-06,5.208e-09
510,63,1.489e-06,5.119e-09
510,74,1.486e-06,5.431e-09
511,10,1.468e-06,5.324e-09
511,103,1.471e-06,6.632e-09
511,122,1.471e-06,5.024e-09
511,142,5.984e-06,2.104e-08
511,151,1.465e-06,4.816e-09
511,172,1.461e-06,4.775e-09
511,207,1.453e-06,4.761e-09
511,241,1.448e-06,4.979e-09
511,243,1.451e-06,6.574e-09
511,35,1.471e-06,5.299e-09
511,94,1.474e-06,6.439e-09
512,107,1.453e-06,5.162e-09
512,108,1.461e-06,5.355e-09
512,115,1.46e-06,5.498e-09
512,156,1.456e-06,4.462e-09
512,160,1.448e-06,5.274e-09
512,196,1.442e-06,5.996e-09
512,20,1.472e-06,5.038e-09
512,208,1.449e-06,6.644e-09
512,213,1.434e-06,4.934e-09
512,224,1.444e-06,4.791e-09
512,226,1.441e-06,4.472e-09
512,228,1.446e-06,5.087e-09
512,23,1.46e-06,5.151e-09
512,77,1.465e-06,5.188e-09
512,88,1.459e-06,5.214e-09
512,89,1.455e-06,5.81e-09
513,105,1.442e-06,5.361e-09
513,114,1.45e-06,4.419e-09
513,13,1.449e-06,5.336e-09
513,144,1.444e-06,4.934e-09
513,157,1.442e-06,5.013e-09
513,178,1.441e-06,4.925e-09
513,184,1.433e-06,4.811e-09
513,191,1.438e-06,5.723e-09
513,194,1.441e-06,5.812e-09
513,20,1.453e-06,4.534e-09
513,200,1.433e-06,5.552e-09
513,208,1.436e-06,5.37e-09
513,215,1.431e-06,5.665e-09
513,220,1.431e-06,5.521e-09
513,28,1.455e-06,5.496e-09
513,41,1.451e-06,4.367e-09
513,60,1.445e-06,4.425e-09
514,102,1.443e-06,4.516e-09
514,111,1.435e-06,4.346e-09
514,112,1.436e-06,5.523e-09
514,147,1.433e-06,4.788e-09
514,165,1.426e-06,5.983e-09
514,17,1.436e-06,4.416e-09
514,185,1.42e-06,4.759e-09
514,224,1.416e-06,6.107e-09
514,234,1.418e-06,4.96e-09
514,248,1.404e-06,4.681e-09
514,41,1.44e-06,5.142e-09
514,5,1.438e-06,5.391e-09
514,7,1.435e-06,4.427e-09
514,82,1.439e-06,5.756e-09
515,10,1.415e-06,6.661e-09
515,103,1.419e-06,5.887e-09
515,108,1.425e-06,5.361e-09
515,12,1.421e-06,5.407e-09
515,143,1.419e-06,5.28e-09
515,177,1.417e-06,4.991e-09
515,184,1.412e-06,4.977e-09
515,189,1.413e-06,4.764e-09
515,197,1.411e-06,4.839e-09
515,2,1.435e-06,6.453e-09
515,234,1.399e-06,5.073e-09
515,28,1.423e-06,4.934e-09
515,57,1.421e-06,4.954e-09
515,60,1.42e-06,6.286e-09
515,61,1.427e-06,5.608e-09
515,68,1.424e-06,4.392e-09
515,71,1.418e-06,4.743e-09
515,74,1.43e-06,5.257e-09
515,91,1.421e-06,4.796e-09
516,104,1.417e-06,4.599e-09
516,127,1.404e-06,5.891e-09
516,195,1.401e-06,5.713e-09
516,211,1.391e-06,4.535e-09
516,233,1.39e-06,4.204e-09
516,234,1.388e-06,5.23e-09
516,237,1.386e-06,4.787e-09
516,29,1.425e-06,5.611e-09
516,34,3.712e-06,1.354e-08
516,36,1.414e-06,4.857e-09
516,52,1.414e-06,4.904e-09
516,61,1.409e-06,4.952e-09
516,81,1.412e-06,4.247e-09
516,85,1.408e-06,4.321e-09
516,93,1.409e-06,4.412e-09
517,113,1.398e-06,5.134e-09
517,115,1.398e-06,5.594e-09
517,117,1.401e-06,5.068e-09
517,137,1.392e-06,4.362e-09
517,143,1.391e-06,6.258e-09
517,193,1.388e-06,4.674e-09
517,219,1.384e-06,4.305e-09
517,22,1.401e-06,4.225e-09
517,27,1.396e-06,4.236e-09
517,34,1.403e-06,6.068e-09
517,61,1.407e-06,4.919e-09
517,7,2.746e-06,1.082e-08
518,103,1.385e-06,4.956e-09
518,121,1.385e-06,4.617e-09
518,122,1.383e-06,5.21e-09
518,16,1.39e-06,4.686e-09
518,162,1.376e-06,4.739e-09
518,164,1.377e-06,4.116e-09
518,169,1.385e-06,4.651e-09
518,175,1.379e-06,4.661e-09
518,194,1.374e-06,5.293e-09
518,212,1.37e-06,4.429e-09
518,221,1.369e-06,4.396e-09
518,228,1.371e-06,5.798e-09
518,233,1.372e-06,4.609e-09
518,237,1.363e-06,4.988e-09
518,33,1.391e-06,4.265e-09
518,35,1.387e-06,4.244e-09
518,81,2.934e-06,1.487e-08
518,86,1.379e-06,4.97e-09
518,96,1.388e-06,5.192e-09
519,100,1.366e-06,4.556e-09
519,107,1.371e-06,4.721e-09
519,114,1.371e-06,4.085e-09
519,120,1.373e-06,4.531e-09
519,145,1.377e-06,4.675e-09
519,153,1.373e-06,4.995e-09
519,164,1.37e-06,5.114e-09
519,175,1.368e-06,5.495e-09
519,32,1.38e-06,4.741e-09
519,40,1.385e-06,4.557e-09
519,42,1.37e-06,4.122e-09
519,47,1.39e-06,4.356e-09
519,64,1.369e-06,4.526e-09
519,95,1.379e-06,4.808e-09
519,99,1.377e-06,4.369e-09
520,108,1.367e-06,5.056e-09
520,13,1.368e-06,4.632e-09
520,162,1.359e-06,4.843e-09
520,163,1.357e-06,4.62e-09
520,165,1.352e-06,4.146e-09
520,174,1.357e-06,5.041e-09
520,186,1.352e-06,5.02e-09
520,200,1.357e-06,4.639e-09
520,222,1.354e-06,4.257e-09
520,224,1.346e-06,5.284e-09
520,24,1.373e-06,4.731e-09
520,28,1.369e-06,4.442e-09
520,55,1.36e-06,4.695e-09
520,72,1.362e-06,4.617e-09
520,76,1.36e-06,4.751e-09
520,77,1.369e-06,4.416e-09
520,83,1.368e-06,4.172e-09
521,134,1.345e-06,4.977e-09
521,176,1.341e-06,4.323e-09
521,210,1.335e-06,5.008e-09
521,236,1.333e-06,4.198e-09
521,241,1.329e-06,6.561e-09
521,59,1.359e-06,4.471e-09
521,81,1.355e-06,4.095e-09
522,128,1.341e-06,5.121e-09
522,141,1.337e-06,5.668e-09
522,18,1.339e-06,5.129e-09
522,191,1.335e-06,4.524e-09
522,212,1.33e-06,4.405e-09
522,239,1.323e-06,4.367e-09
522,29,1.348e-06,4.543e-09
522,33,1.34e-06,5.201e-09
522,46,1.34e-06,5.155e-09
522,50,1.341e-06,4.01e-09
522,61,1.338e-06,4.538e-09
522,99,1.334e-06,4.527e-09
523,104,1.329e-06,4.528e-09
523,121,1.329e-06,4.583e-09
523,126,1.331e-06,5.079e-09
523,139,1.329e-06,4.808e-09
523,151,1.326e-06,4.603e-09
523,154,1.323e-06,4.475e-09
523,183,1.329e-06,6.1e-09
523,185,1.315e-06,4.036e-09
523,218,1.321e-06,4.708e-09
523,224,1.318e-06,4.465e-09
523,233,1.312e-06,4.676e-09
523,72,1.327e-06,4.938e-09
523,85,1.33e-06,4.937e-09
524,10,1.321e-06,5.743e-09
524,106,1.319e-06,4.363e-09
524,107,1.314e-06,4.277e-09
524,111,1.307e-06,5.173e-09
524,13,1.317e-06,4.029e-09
524,133,1.318e-06,4.147e-09
524,191,1.306e-06,4.754e-09
524,235,1.303e-06,4.221e-09
524,236,1.304e-06,5.129e-09
524,239,1.301e-06,4.41e-09
524,24,1.323e-06,4.792e-09
524,35,1.322e-06,5.304e-09
524,8,1.316e-06,4.633e-09
524,86,1.311e-06,4.724e-09
524,95,1.32e-06,3.94e-09
525,10,1.312e-06,4.76e-09
525,103,1.31e-06,4.971e-09
525,130,1.304e-06,4.15e-09
525,137,1.306e-06,4.547e-09
525,14,1.31e-06,4.781e-09
525,143,1.302e-06,5.056e-09
525,147,1.307e-06,4.288e-09
525,150,1.302e-06,3.86e-09
525,155,1.303e-06,4.61e-09
525,166,1.295e-06,3.932e-09
525,193,1.297e-06,4.112e-09
525,2,1.306e-06,4.14e-09
525,205,1.304e-06,5.174e-09
525,213,1.288e-06,3.894e-09
525,214,1.284e-06,5.118e-09
525,224,1.296e-06,3.732e-09
525,231,1.292e-06,3.94e-09
525,245,1.283e-06,4.247e-09
525,53,1.308e-06,4.763e-09
525,70,5.082e-05,1.68e-07
525,79,1.302e-06,4.291e-09
526,110,1.299e-06,4.82e-09
526,112,1.296e-06,4.679e-09
526,139,1.294e-06,4.123e-09
526,147,1.293e-06,4.723e-09
526,16,1.298e-06,4.607e-09
526,190,1.292e-06,4.335e-09
526,202,1.282e-06,4.177e-09
526,222,1.282e-06,4.746e-09
526,228,1.281e-06,4.997e-09
526,58,1.297e-06,4.687e-09
526,65,1.297e-06,4.335e-09
527,108,1.287e-06,3.978e-09
527,14,1.29e-06,4.258e-09
527,142,1.277e-06,4.401e-09
527,154,1.279e-06,4.544e-09
527,162,1.281e-06,4.891e-09
527,180,1.271e-06,4.158e-09
527,190,1.278e-06,4.105e-09
527,194,1.272e-06,4.037e-09
527,220,1.277e-06,3.979e-09
527,39,1.289e-06,3.888e-09
527,5,1.289e-06,4.55e-09
527,61,1.285e-06,4.234e-09
527,8,1.294e-06,4.654e-09
527,81,1.294e-06,4.274e-09
528,105,1.275e-06,5.414e-09
528,132,1.271e-06,4.28e-09
528,133,1.274e-06,4.883e-09
528,146,1.277e-06,4.362e-09
528,150,1.273e-06,4.663e-09
528,163,1.277e-06,4.429e-09
528,179,1.267e-06,4.161e-09
528,193,1.263e-06,4.464e-09
528,206,1.266e-06,4.152e-09
528,213,1.26e-06,4.561e-09
528,229,1.251e-06,4.099e-09
528,230,1.259e-06,4.222e-09
528,234,1.256e-06,4.563e-09
528,239,1.251e-06,3.983e-09
528,45,1.277e-06,4.002e-09
528,61,1.281e-06,4.563e-09
528,69,1.276e-06,3.05e-09
528,78,1.276e-06,4.53e-09
529,128,1.266e-06,5.553e-09
